dataset,method,fold,experiment_seed,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,n_features,feature_extraction_time,classifier_training_time,extractor_train_time,extractor_train_fitness,program,train_precision,train_recall,validation_precision,validation_recall
MVTEC,gp_modified,2,42,43,1380,345,,,,,,,,,0.8057971014492754,0.6971433431496582,0.7186621389710446,0.7903669518437553,0.7304347826086957,0.6187275985663083,0.626488632262721,0.7172987306418968,220.0,67.87395100016147,2.279932799981907,64.23782563209534,75.29,"FC4(RIF(Image), DIF(Image), Hist_R(Max_R(Sobel_R(RegionR(Image, 9, 29, 19, 21)))), SIFT(Image))",0.8231173380035026,0.9343936381709742,0.7890909090909091,0.8611111111111112
MVTEC,gp_modified,3,42,44,1380,345,,,,,,,,,0.8905797101449275,0.8418021284060344,0.8556284333973738,0.8881604023288229,0.7333333333333333,0.6410650281618023,0.6464848970863406,0.7272387062282812,246.0,71.53106140019372,1.886251300107688,68.776437997818,80.36,"FC4(Hist_R(Gau_R(RegionS(Image, 57, 22, 23), 2)), uLBP(Image), uLBP_R(Gau_R(LoG2_R(SobelY_R(Lap_R(Mean_R(Med_R(Max_R(Gau_R(LoG2_R(SobelY_R(Lap_R(Mean_R(Med_R(Max_R(RegionR(Image, 11, 42, 42, 28))))))), 1))))))), 1)), Hist(Image))",0.905982905982906,0.94831013916501,0.803030303030303,0.8412698412698413
MVTEC,gp_modified,4,42,45,1380,345,,,,,,,,,0.8065217391304348,0.6826011485286639,0.7067276887871854,0.7853232514177695,0.7971014492753623,0.6675849792320081,0.6896525136218772,0.7727534145952621,156.0,44.61871850001626,1.925788399996236,42.37126398086548,78.62,"FC4(Hist(Image), Hist(Image), RIF_R(Gau_R(Min_R(Min_R(Med_R(Sobel_R(Gau_R(Med_R(Lap_R(RegionS(LoG2(Med(Image)), 39, 29, 12))), 2))))), 3)), DIF(Image))",0.8140916808149405,0.9523336643495532,0.8047138047138047,0.952191235059761
MVTEC,gp_modified,5,42,46,1380,345,,,,,,,,,0.7971014492753623,0.6668627915582876,0.6888397847003231,0.7731615234479581,0.7884057971014493,0.6782444689327796,0.6962918299668375,0.7724070554412273,128.0,28.745121599873528,1.7629005999770015,28.535844802856445,77.97,"FC2(Hist(Image), Hist(Image))",0.806234203875316,0.9503475670307844,0.8133802816901409,0.9203187250996016
MVTEC,gp_modified,1,43,43,1380,345,,,,,,,,,0.8101449275362319,0.7018052115116786,0.7243156690812047,0.7947625409559803,0.7565217391304347,0.6331925243215566,0.6456172960281745,0.73698416884299,220.0,75.26107119978406,2.4835419000592083,71.21479678153992,74.49,"FC4(RIF(Image), DIF(Image), Hist_R(Max_R(Sobel_R(RegionR(Image, 10, 29, 19, 21)))), SIFT(Image))",0.8251748251748252,0.9383697813121272,0.7937062937062938,0.9007936507936508
MVTEC,gp_modified,2,43,44,1380,345,,,,,,,,,0.8731884057971014,0.818115371939486,0.8320480196618567,0.8701164296728006,0.8115942028985508,0.7489119303635432,0.7548349714110791,0.8092007413298019,246.0,81.6457297001034,2.0395279000513256,78.73176550865173,79.42,"FC4(Hist_R(Gau_R(RegionS(Image, 23, 22, 23), 2)), uLBP(Image), uLBP_R(Gau_R(LoG2_R(SobelY_R(Lap_R(Mean_R(Med_R(Max_R(Gau_R(LoG2_R(SobelY_R(Lap_R(Mean_R(Med_R(Max_R(RegionR(Image, 11, 42, 42, 28))))))), 1))))))), 1)), Hist(Image))",0.8930936613055819,0.9383697813121272,0.861003861003861,0.8849206349206349
MVTEC,gp_modified,3,43,45,1380,345,,,,,,,,,0.8123188405797102,0.695737340661911,0.7204858925221256,0.7938593731446205,0.7710144927536232,0.6431131592421915,0.6585485022738378,0.7488621006894232,156.0,50.6347023001872,1.985163300065324,48.32779693603516,79.13,"FC4(Hist(Image), Hist(Image), RIF_R(Gau_R(Min_R(Min_R(Med_R(Sobel_R(Gau_R(Med_R(Lap_R(RegionS(LoG2(Med(Image)), 39, 29, 12))), 2))))), 3)), DIF(Image))",0.8206008583690987,0.9502982107355864,0.7972508591065293,0.9206349206349206
MVTEC,gp_modified,4,43,46,1380,345,,,,,,,,,0.8231884057971014,0.7117443312363056,0.7382877715287688,0.8067699625289252,0.7768115942028986,0.6636221073154192,0.6796502864033765,0.7599362091640343,100.0,36.23500310000964,1.293256000149995,34.91270184516907,80.07,"FC3(Hist(Image), DIF(GauD(Lap(Image), 3, 2, 2)), DIF(SobelX(Mean(Mean(Gau(Image, 3))))))",0.8291630716134599,0.9543197616683218,0.8063380281690141,0.9123505976095616
MVTEC,gp_modified,5,43,47,1380,345,,,,,,,,,0.8297101449275363,0.7347801315722915,0.7580571158289435,0.8185471563728952,0.7681159420289855,0.6643002458252099,0.6773288439955107,0.7552172286471803,197.0,88.45127160008997,1.481552500044927,84.88389372825623,78.7,"FC4(uLBP(Image), Hist_R(LoG2_R(LoG2_R(GauD_R(LoG1_R(Max_R(Med_R(LoG2_R(LoG2_R(GauD_R(SobelY_R(SobelY_R(GauD_R(Sobel_R(GauD_R(LoG2_R(Sobel_R(RegionR(Image, 50, 8, 6, 37))), 3, 0, 2)), 1, 2, 1))), 3, 0, 1)))))), 2, 2, 1)))), RIF(Image), Hist(Image))",0.8434163701067615,0.9414101290963256,0.8086642599277978,0.8924302788844621
MVTEC,gp_original,1,42,42,1380,345,,,,,,,,,0.8057971014492754,0.6862248966096469,0.7096935235218578,0.786189066658039,0.6869565217391305,0.5245135688684076,0.5161038961038961,0.6486188594014681,164.0,84.39427529997192,1.587032400071621,81.34846830368042,76.81,"FC4(Hist_R(Gau_R(RegionS(Image, 31, 22, 21), 3)), DIF_R(LoG2_R(Gau_R(SobelX_R(Lap_R(GauD_R(Lap_R(SobelY_R(Gau_R(LoG2_R(Min_R(Max_R(Lap_R(SobelX_R(Lap_R(SobelX_R(SobelY_R(Min_R(Sobel_R(Sobel_R(Gau_R(Lap_R(LoG2_R(RegionS(Med(Image), 13, 50, 29))), 2)))))))))))), 3))), 3, 2, 1))), 1))), Hist_R(SobelX_R(Gau_R(Max_R(RegionR(Image, 1, 15, 39, 29)), 3))), DIF(Image))",0.8159246575342466,0.9473161033797216,0.7416107382550335,0.876984126984127
MVTEC,gp_original,2,42,43,1380,345,,,,,,,,,0.7971014492753623,0.6592636693209726,0.6812344082047491,0.7692487951718494,0.7681159420289855,0.6241679467485919,0.6376811594202898,0.7378701953371141,73.0,47.801390500040725,1.0515193999744952,47.05262017250061,78.99,"FC2(HOG_R(SobelY_R(Gau_R(LoG1_R(Lap_R(LoG2_R(Min_R(Gau_R(RegionS(Image, 8, 53, 19), 1))))), 3))), Hist(Image))",0.8009950248756219,0.9602385685884692,0.7866666666666666,0.9365079365079364
MVTEC,gp_original,3,42,44,1380,345,,,,,,,,,0.8855072463768116,0.8274045566175141,0.8461468985235634,0.8817854942875359,0.736231884057971,0.6634024577572964,0.663955044153064,0.7357801538085653,338.0,79.77565210009925,2.677479899954051,74.60752606391907,77.03,"FC4(Hist_R(RegionR(Image, 60, 10, 51, 3)), SIFT_R(Gau_R(Lap_R(Mean_R(Min_R(LoG1_R(Gau_R(Med_R(Max_R(GauD_R(Min_R(RegionS(Image, 2, 25, 53)), 3, 1, 2))), 1))))), 1)), DIF(Max(Image)), SIFT(Image))",0.8955223880597015,0.9542743538767396,0.8181818181818182,0.8214285714285714
MVTEC,gp_original,4,42,45,1380,345,,,,,,,,,0.8398550724637681,0.7476391798962224,0.7724707344604107,0.8293571130145101,0.8,0.6862125964228194,0.7075157576576687,0.782361252749143,196.0,63.64511339995079,1.8262616000138223,61.11493945121765,78.62,"FC4(Hist(Image), uLBP(Mean(Image)), HOG_R(Min_R(Med_R(Sobel_R(Gau_R(Med_R(Lap_R(RegionS(Mean(Image), 39, 29, 12))), 2))))), Hist_R(SobelX_R(SobelX_R(LoG2_R(SobelX_R(Max_R(LoG1_R(Med_R(Min_R(Med_R(Sobel_R(Gau_R(RegionS(Image, 11, 50, 57), 1)))))))))))))",0.849644128113879,0.9483614697120158,0.8159722222222222,0.9362549800796812
MVTEC,gp_original,5,42,46,1380,345,,,,,,,,,0.8840579710144928,0.832784449869679,0.8465895352941339,0.8814208963596873,0.7768115942028986,0.726837331524964,0.7230533459826316,0.7785799576311969,256.0,66.42947370000184,2.1669143000617623,63.62005496025085,79.06,"FC3(SIFT(Image), Hist(Image), Hist_R(RegionR(Max(Image), 4, 28, 8, 34)))",0.9014218009478672,0.9443892750744788,0.8536585365853658,0.8366533864541833
MVTEC,gp_original,1,43,43,1380,345,,,,,,,,,0.8,0.669650545922327,0.6924776188815254,0.7757547571987753,0.7710144927536232,0.6261520737327189,0.6402502606882169,0.7402094573151381,73.0,52.983713200083,0.9940124000422657,51.79676103591919,78.77,"FC2(HOG_R(SobelY_R(SobelX_R(Sobel_R(LoG2_R(SobelY_R(SobelY_R(Max_R(Gau_R(LoG1_R(Lap_R(LoG2_R(Min_R(Gau_R(RegionS(Image, 8, 53, 19), 1))))), 3))))))))), Hist(Image))",0.8067226890756303,0.9542743538767396,0.7873754152823921,0.9404761904761904
MVTEC,gp_original,2,43,44,1380,345,,,,,,,,,0.8565217391304348,0.7865268283348039,0.8052647783251232,0.8510195794959663,0.736231884057971,0.6193036354326678,0.6281490956898697,0.7205424470367949,274.0,77.88251340016723,2.563993000192568,75.51127934455872,77.83,"FC4(Hist_R(RegionR(Image, 60, 10, 51, 3)), SIFT_R(Gau_R(Lap_R(Mean_R(Min_R(GauD_R(Min_R(RegionS(Image, 2, 25, 53)), 3, 1, 2)))), 1)), DIF(Max(Image)), Hist(SobelY(Image)))",0.8733826247689463,0.9393638170974156,0.7885304659498208,0.873015873015873
MVTEC,gp_original,3,43,45,1380,345,,,,,,,,,0.8369565217391305,0.7470710496380009,0.7703998444190894,0.8270133303763787,0.7710144927536232,0.6668586789554531,0.67998919794761,0.7586469255245454,159.0,62.94864020007663,1.758680900093168,61.08764290809631,79.49,"FC4(uLBP(Image), DIF(Image), Hist(Image), DIF(Image))",0.8495971351835273,0.9433399602385686,0.8122743682310469,0.8928571428571429
MVTEC,gp_original,4,43,46,1380,345,,,,,,,,,0.8014492753623188,0.6799694364648533,0.7024514000805802,0.7813014665738243,0.7681159420289855,0.641010426379588,0.6559289917223496,0.7453368658245925,82.0,56.46372290002182,1.2367926000151783,55.97687458992005,78.77,"FC2(DIF(Image), Hist(Image))",0.8135158254918734,0.9443892750744788,0.7938144329896907,0.9203187250996016
MVTEC,gp_original,5,43,47,1380,345,,,,,,,,,0.8159420289855073,0.6941197142788683,0.7206486638124778,0.7956064721495755,0.7565217391304347,0.6230609476985673,0.6351228847703465,0.7308998703710192,88.0,65.3633431000635,1.108387399930507,64.29051041603088,79.28,"FC3(Hist(Image), DIF(Image), DIF_R(LoG2_R(Lap_R(Lap_R(Sobel_R(Med_R(RegionR(Image, 61, 0, 61, 46))))))))",0.8193384223918575,0.9592850049652432,0.7849829351535836,0.9163346613545816
MVTEC,mlp,1,42,42,1380,345,50.0,64.0,0.001,24.559052100172263,cpu,0.6150884840799414,0.533968546770621,-0.0811199373093204,0.7405797101449275,0.6146171101731854,0.6241830065359477,0.7199677938808374,0.6898550724637681,0.5332821300563236,0.5280679101520052,0.6554152309815611,,,,,,,0.7837127845884413,0.889662027833002,0.7457627118644068,0.873015873015873
MVTEC,mlp,2,42,43,1380,345,50.0,64.0,0.001,21.7789934000466,cpu,0.596119941663051,0.5398981727551723,-0.0562217689078787,0.7528985507246376,0.5869515527157908,0.5892853558209012,0.7080035408716032,0.7623188405797101,0.6032386072708653,0.611401098901099,0.723010033444816,,,,,,,0.7670682730923695,0.9493041749502982,0.775974025974026,0.9484126984126984
MVTEC,mlp,3,42,44,1380,345,50.0,64.0,0.001,21.737914599943903,cpu,0.6228979798330777,0.5244930721711422,-0.0984049076619355,0.7739130434782608,0.5896067445593817,0.587276268768884,0.7143823480968217,0.7507246376811594,0.5512032770097286,0.5279686903398243,0.6774125537460365,,,,,,,0.7665130568356375,0.9920477137176938,0.7515151515151515,0.984126984126984
MVTEC,mlp,4,42,45,1380,345,50.0,64.0,0.001,22.291332999942824,cpu,0.6134813177412834,0.5332203289736872,-0.0802609887675962,0.7681159420289855,0.5913005742643319,0.5924560062903529,0.7153791842796389,0.7594202898550725,0.5917818089344749,0.5945486725663717,0.7122070539951263,,,,,,,0.7685691946833464,0.9761668321747764,0.767515923566879,0.9601593625498008
MVTEC,mlp,5,42,46,1380,345,50.0,64.0,0.001,22.88155600009486,cpu,0.5959434466085572,0.5098038342551908,-0.0861396123533664,0.777536231884058,0.6205422631392584,0.6335675827621251,0.7390891128699927,0.7072463768115942,0.549271001101975,0.5450391048322867,0.6686630936708852,,,,,,,0.7827140549273021,0.9622641509433962,0.75,0.896414342629482
MVTEC,mlp,1,43,43,1380,345,50.0,64.0,0.001,14.59627169999294,cpu,0.6125292670899544,0.5348657141561094,-0.0776635529338449,0.7623188405797101,0.5782949362647644,0.5721739130434782,0.7027952110901071,0.7536231884057971,0.5599718381976446,0.5437146991551136,0.6863448264664754,,,,,,,0.7619783616692427,0.9801192842942346,0.7553516819571865,0.98015873015873
MVTEC,mlp,2,43,44,1380,345,50.0,64.0,0.001,13.17783010005951,cpu,0.6088390669960907,0.5427368012027464,-0.0661022657933443,0.7695652173913043,0.594183561731217,0.5963516755213469,0.7174478685100781,0.7710144927536232,0.5956221198156681,0.5988903442287599,0.7199865372174911,,,,,,,0.769170579029734,0.9771371769383698,0.7711598746081505,0.9761904761904762
MVTEC,mlp,3,43,45,1380,345,50.0,64.0,0.001,13.870353799778968,cpu,0.6203213197597559,0.5313783286274343,-0.0889429911323216,0.7717391304347826,0.588955571384527,0.5869719925774677,0.7134864358340474,0.7478260869565218,0.5695724526369688,0.5640459556420573,0.6944970309947351,,,,,,,0.7663839629915189,0.9880715705765408,0.7602523659305994,0.9563492063492064
MVTEC,mlp,4,43,46,1380,345,50.0,64.0,0.001,13.599555700086055,cpu,0.5912501977837604,0.5070006918216097,-0.0842495059621507,0.777536231884058,0.6104147642108458,0.619721761203649,0.7322688640285976,0.7391304347826086,0.5612020005086039,0.5519221888709305,0.6837235099836366,,,,,,,0.777337559429477,0.974180734856008,0.7539432176656151,0.952191235059761
MVTEC,mlp,5,43,47,1380,345,50.0,64.0,0.001,13.610210200073196,cpu,0.5991663252097973,0.535628622856693,-0.0635377023531043,0.7485507246376811,0.5365404634049589,0.4958683863387765,0.6598403438428764,0.736231884057971,0.5159574468085106,0.4541993358947167,0.6327441345303253,,,,,,,0.7444444444444445,0.9980139026812314,0.7339181286549707,1.0
MVTEC,mlp,1,44,44,1380,345,50.0,64.0,0.001,14.37607129989192,cpu,0.6105354732361392,0.5177040217579275,-0.0928314514782117,0.7731884057971015,0.5924692486790487,0.5924475321251624,0.7167437586329595,0.7623188405797101,0.5761008704557091,0.5691703216374269,0.702116704805492,,,,,,,0.7679814385150812,0.9870775347912524,0.7623456790123457,0.98015873015873
MVTEC,mlp,2,44,45,1380,345,50.0,64.0,0.001,14.237094699870797,cpu,0.6186003498409105,0.5270037865293199,-0.0915965633115906,0.768840579710145,0.5819282167954838,0.575748405755759,0.7068270888268351,0.7565217391304347,0.5653481822836661,0.5523356401384083,0.6916729351587182,,,,,,,0.7632183908045977,0.9900596421471172,0.7576687116564417,0.98015873015873
MVTEC,mlp,3,44,46,1380,345,50.0,64.0,0.001,13.274452999932691,cpu,0.588708433897599,0.5191108354623767,-0.0695975984352222,0.7804347826086957,0.6049983521331901,0.6108439532089506,0.7284964276114082,0.7478260869565218,0.5492191500256016,0.5260465189723507,0.6754658041820253,,,,,,,0.7735408560311284,0.9880715705765408,0.7507598784194529,0.98015873015873
MVTEC,mlp,4,44,47,1380,345,50.0,64.0,0.001,13.41824489994906,cpu,0.6043230512867803,0.545331605102705,-0.0589914461840753,0.7681159420289855,0.5946764072404696,0.5978127424872222,0.7180490771302934,0.7536231884057971,0.5944519793167755,0.599543896543719,0.7125833770219726,,,,,,,0.7702596380802518,0.9721946375372392,0.7694805194805194,0.9442231075697212
MVTEC,mlp,5,44,48,1380,345,50.0,64.0,0.001,14.378673400031404,cpu,0.6179757525955422,0.5039431444976641,-0.114032608097878,0.7789855072463768,0.5928407315014735,0.5914286407649185,0.718606237929886,0.7391304347826086,0.5412392981266424,0.5133228840125392,0.664181545590841,,,,,,,0.768348623853211,0.9980139026812314,0.7446808510638298,0.9760956175298804
STL10,cnn,1,42,42,10400,2600,50.0,64.0,0.001,1233.1166537001263,cpu,1.9450177229367769,0.1044758853201682,-1.8405418376166085,0.9634615384615384,0.9634615384615384,0.963234319500075,0.9632343195000748,0.6203846153846154,0.6203846153846154,0.618145645651458,0.618145645651458,,,,,,,,,,
STL10,cnn,2,42,43,10400,2600,50.0,64.0,0.001,1057.0861863999162,cpu,1.863103638428908,0.0770631609914394,-1.7860404774374687,0.9807692307692308,0.9807692307692306,0.9807927272702336,0.9807927272702336,0.6434615384615384,0.6434615384615385,0.6427734887374703,0.6427734887374704,,,,,,,,,,
STL10,cnn,3,42,44,10400,2600,50.0,64.0,0.001,1109.819965099916,cpu,1.9324637435032768,0.083669667496131,-1.8487940760071464,0.9780769230769232,0.9780769230769228,0.9780935528945008,0.978093552894501,0.6338461538461538,0.6338461538461538,0.6336110187090191,0.6336110187090191,,,,,,,,,,
STL10,cnn,4,42,45,10400,2600,50.0,64.0,0.001,807.6754771999549,cpu,1.945016289124122,0.0737923551752017,-1.8712239339489205,0.9767307692307692,0.9767307692307692,0.9766335467557904,0.9766335467557902,0.6276923076923077,0.6276923076923078,0.6281176999459361,0.6281176999459361,,,,,,,,,,
STL10,cnn,5,42,46,10400,2600,50.0,64.0,0.001,584.9479627001565,cpu,1.8481959937169,0.0819470923107403,-1.7662489014061598,0.9915384615384616,0.9915384615384616,0.9915402186140976,0.9915402186140976,0.6280769230769231,0.6280769230769231,0.6291051702605368,0.6291051702605368,,,,,,,,,,
STL10,cnn,1,43,43,10400,2600,50.0,64.0,0.001,527.7955314000137,cpu,1.9056078665073104,0.0692334829958585,-1.836374383511452,0.990576923076923,0.990576923076923,0.9905831340276172,0.9905831340276172,0.6215384615384615,0.6215384615384616,0.6187236242839502,0.6187236242839502,,,,,,,,,,
STL10,cnn,2,43,44,10400,2600,50.0,64.0,0.001,524.8315950999968,cpu,1.8722394180297848,0.071358954786108,-1.8008804632436772,0.9946153846153846,0.9946153846153848,0.994621364691179,0.994621364691179,0.6326923076923077,0.6326923076923077,0.6352956805594575,0.6352956805594574,,,,,,,,,,
STL10,cnn,3,43,45,10400,2600,50.0,64.0,0.001,525.0456241001375,cpu,1.916516424325796,0.0467104901573978,-1.8698059341683984,0.9758653846153846,0.9758653846153846,0.9758634169104266,0.9758634169104268,0.6142307692307692,0.6142307692307692,0.6143741239564962,0.6143741239564963,,,,,,,,,,
STL10,cnn,4,43,46,10400,2600,50.0,64.0,0.001,547.9835077000316,cpu,1.8647963127723104,0.036325748809255,-1.828470563963056,0.9976923076923075,0.9976923076923075,0.99769140957299,0.99769140957299,0.645,0.6449999999999999,0.6473382490862505,0.6473382490862506,,,,,,,,,,
STL10,cnn,5,43,47,10400,2600,50.0,64.0,0.001,538.8147708000615,cpu,1.889272044621981,0.176860322780334,-1.712411721841647,0.9746153846153848,0.9746153846153846,0.9745694230983016,0.974569423098302,0.6192307692307693,0.6192307692307691,0.6190322782280837,0.6190322782280837,,,,,,,,,,
STL10,cnn,1,44,44,10400,2600,50.0,64.0,0.001,520.3388668000698,cpu,1.9626682574932397,0.1240336370353515,-1.838634620457888,0.9748076923076924,0.9748076923076924,0.974896196614876,0.974896196614876,0.655,0.655,0.6511876613105501,0.6511876613105501,,,,,,,,,,
STL10,cnn,2,44,45,10400,2600,50.0,64.0,0.001,523.7733473000117,cpu,1.897871194619399,0.0887651646309174,-1.8091060299884816,0.9802884615384616,0.9802884615384616,0.9802799406989527,0.980279940698953,0.6234615384615385,0.6234615384615385,0.6245439870148457,0.6245439870148457,,,,,,,,,,
STL10,cnn,3,44,46,10400,2600,50.0,64.0,0.001,522.1760939999949,cpu,1.8733144730788007,0.1653944868880968,-1.7079199861907042,0.9498076923076924,0.9498076923076924,0.9493477224121876,0.9493477224121876,0.6207692307692307,0.6207692307692307,0.613089542591658,0.613089542591658,,,,,,,,,,
STL10,cnn,4,44,47,10400,2600,50.0,64.0,0.001,568.5175471999682,cpu,1.8889771113028893,0.0873492311285092,-1.80162788017438,0.9685576923076924,0.9685576923076924,0.968650331795928,0.968650331795928,0.6076923076923076,0.6076923076923076,0.6042103414064106,0.6042103414064107,,,,,,,,,,
STL10,cnn,5,44,48,10400,2600,50.0,64.0,0.001,576.5500350000802,cpu,1.9395594061337984,0.1299899508632146,-1.809569455270584,0.9695192307692309,0.9695192307692309,0.9696093634677924,0.9696093634677924,0.6092307692307692,0.6092307692307692,0.6108719293600262,0.6108719293600263,,,,,,,,,,
STL10,eoh,1,42,42,10400,2600,,,,,,,,,0.3575961538461538,0.3575961538461538,0.3238877592597929,0.323887759259793,0.3653846153846153,0.3653846153846153,0.3327429017812066,0.3327429017812067,8.0,775.2209541000002,2.715029800000593,770.5471071000002,0.6351,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)

    if image.ndim != 3 or image.shape[2] != 3:
        raise ValueError(""Expected RGB image with shape (height, width, 3)."")

    h, w, _ = image.shape

    red = image[..., 0]
    green = image[..., 1]
    blue = image[..., 2]
    intensity = np.mean(image, axis=2)

    centre = intensity[
        int(0.20 * h):int(0.85 * h),
        int(0.20 * w):int(0.80 * w)
    ]

    dx = np.diff(intensity, axis=1)
    dy = np.diff(intensity, axis=0)
    colour_range = np.max(image, axis=2) - np.min(image, axis=2)

    return np.array(
        [
            np.mean(red),
            np.mean(green),
            np.mean(blue),
            np.std(intensity),
            np.mean(centre) - np.mean(intensity),
            np.mean(np.abs(dx)),
            np.mean(np.abs(dy)),
            np.mean(colour_range),
        ],
        dtype=float,
    )",,,,
STL10,eoh,2,42,43,10400,2600,,,,,,,,,0.3641346153846154,0.3641346153846153,0.3425797763336609,0.342579776333661,0.3615384615384615,0.3615384615384615,0.3393212153901774,0.3393212153901773,8.0,446.1098735000005,5.686725000000479,441.3885741999993,0.63365,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)

    if image.ndim != 3 or image.shape[2] != 3:
        raise ValueError(""Expected RGB image with shape (height, width, 3)."")

    h, w, _ = image.shape

    red = image[..., 0]
    green = image[..., 1]
    blue = image[..., 2]
    intensity = np.mean(image, axis=2)

    # 1. Red-blue mean ratio (log)
    f1 = np.log(np.mean(red) / (np.mean(blue) + 1e-6))

    # 2. Green intensity ratio to total
    f2 = np.mean(green) / (np.mean(red) + np.mean(green) + np.mean(blue) + 1e-6)

    # 3. Central vs peripheral intensity difference (60% center)
    ch, cw = int(0.3*h), int(0.3*w)
    ch_start, cw_start = (h - ch)//2, (w - cw)//2
    centre = intensity[ch_start:ch_start+ch, cw_start:cw_start+cw]
    f3 = np.mean(centre) - np.mean(intensity)

    # 4. Horizontal gradient relative to intensity
    grad_x = np.abs(np.diff(intensity, axis=1))
    f4 = np.mean(grad_x) / (np.mean(intensity) + 1e-6)

    # 5. Vertical gradient relative to intensity
    grad_y = np.abs(np.diff(intensity, axis=0))
    f5 = np.mean(grad_y) / (np.mean(intensity) + 1e-6)

    # 6. Color range standard deviation
    colour_range = np.max(image, axis=2) - np.min(image, axis=2)
    f6 = np.std(colour_range)

    # 7. Red-green channel correlation
    f7 = np.corrcoef(red.ravel(), green.ravel())[0, 1]

    # 8. Top-bottom asymmetry in blue channel
    top = blue[:h//2, :]
    bottom = blue[h//2:, :]
    f8 = np.mean(top) - np.mean(bottom)

    return np.array([f1, f2, f3, f4, f5, f6, f7, f8], dtype=float)",,,,
STL10,eoh,3,42,44,10400,2600,,,,,,,,,0.3605769230769231,0.360576923076923,0.3264719381472198,0.3264719381472198,0.3584615384615384,0.3584615384615384,0.3287904870258022,0.3287904870258022,8.0,472.2944808000011,2.3197536999996373,467.4340101000007,0.63413,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)

    if image.ndim != 3 or image.shape[2] != 3:
        raise ValueError(""Expected RGB image with shape (height, width, 3)."")

    h, w, _ = image.shape

    red = image[..., 0]
    green = image[..., 1]
    blue = image[..., 2]
    intensity = np.mean(image, axis=2)

    centre = intensity[
        int(0.20 * h):int(0.85 * h),
        int(0.20 * w):int(0.80 * w)
    ]

    dx = np.diff(intensity, axis=1)
    dy = np.diff(intensity, axis=0)
    colour_range = np.max(image, axis=2) - np.min(image, axis=2)

    return np.array(
        [
            np.mean(red),
            np.mean(green),
            np.mean(blue),
            np.std(intensity),
            np.mean(centre) - np.mean(intensity),
            np.mean(np.abs(dx)),
            np.mean(np.abs(dy)),
            np.mean(colour_range),
        ],
        dtype=float,
    )",,,,
STL10,eoh,4,42,45,10400,2600,,,,,,,,,0.3636538461538461,0.3636538461538462,0.3317662028374693,0.3317662028374693,0.3507692307692308,0.3507692307692308,0.316497634705901,0.316497634705901,8.0,625.6362148999997,2.5892488999998022,620.7915926000005,0.62837,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)

    if image.ndim != 3 or image.shape[2] != 3:
        raise ValueError(""Expected RGB image with shape (height, width, 3)."")

    h, w, _ = image.shape

    red = image[..., 0]
    green = image[..., 1]
    blue = image[..., 2]
    intensity = np.mean(image, axis=2)

    centre = intensity[
        int(0.20 * h):int(0.85 * h),
        int(0.20 * w):int(0.80 * w)
    ]

    dx = np.diff(intensity, axis=1)
    dy = np.diff(intensity, axis=0)
    colour_range = np.max(image, axis=2) - np.min(image, axis=2)

    return np.array(
        [
            np.mean(red),
            np.mean(green),
            np.mean(blue),
            np.std(intensity),
            np.mean(centre) - np.mean(intensity),
            np.mean(np.abs(dx)),
            np.mean(np.abs(dy)),
            np.mean(colour_range),
        ],
        dtype=float,
    )",,,,
